TimeStamp,Indoor_Channel,Indoor_Battery,Outdoor_Channel,Outdoor_Battery,Second_Outdoor_Channel,Second_Outdoor_Battery,Indoor_Temp,Indoor_Hum,Abs_Press,Rel_Press,Outdoor_Temp,Outdoor_Hum,Wind_Dir,Wind_Speed,Max_Daily_Gust,SolRad,Uv,Uvi,PM2_5,Hour_Rain,Event_Rain,Daily_Rain,Weekly_Rain,Monthly_Rain,Yearly_Rain
06:23 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,44,29.47,29.89,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:23 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,44,29.47,29.89,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:23 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,44,29.47,29.89,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:23 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:24 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:24 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:24 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:24 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:25 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:25 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:25 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
06:25 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
06:26 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:26 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:26 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:26 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:27 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:27 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
06:27 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:27 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:28 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:28 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
06:28 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:28 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:29 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:29 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:29 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
06:29 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,62.8,46,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
06:30 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,62.8,46,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
06:30 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,62.8,46,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
06:30 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.46,29.89,62.8,46,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
06:30 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:31 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:31 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:31 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:31 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.47,29.89,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:32 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.47,29.89,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:32 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.47,29.89,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:32 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.47,29.89,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:32 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,43,29.48,29.91,62.8,46,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
06:33 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,43,29.48,29.91,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:33 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,43,29.48,29.91,62.8,46,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
06:33 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,43,29.48,29.91,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:33 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:34 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
06:34 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
06:34 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:34 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,43,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:35 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,43,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:35 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,43,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:35 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,43,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:35 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,43,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:36 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,43,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:36 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,43,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:36 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,43,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
06:36 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,43,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:37 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,43,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:37 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,43,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:37 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,43,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:37 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,43,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:38 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,43,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
06:38 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,43,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:38 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,43,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:38 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,43,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:39 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,43,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:39 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,43,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:39 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,43,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
06:39 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:40 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:40 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:40 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:40 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:41 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:41 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:41 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,44,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:41 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,43,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:42 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,43,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
06:42 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,43,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
06:42 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,43,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:42 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,43,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:43 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,43,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:43 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,43,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:43 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,43,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:43 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,43,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
06:44 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,43,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:44 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,43,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:44 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,43,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:44 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,43,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
06:45 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,43,29.47,29.90,62.8,45,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
06:45 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,43,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
06:45 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,43,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:45 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,43,29.48,29.91,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:46 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,43,29.48,29.91,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:46 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,43,29.48,29.91,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:46 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,43,29.48,29.91,62.8,46,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
06:46 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,43,29.47,29.90,62.8,45,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:47 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,43,29.47,29.90,62.8,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:47 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,43,29.47,29.90,62.8,46,328,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:47 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,43,29.47,29.90,62.8,45,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:47 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,43,29.48,29.91,62.8,45,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:48 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,43,29.48,29.91,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:48 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,43,29.48,29.91,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:48 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,43,29.48,29.91,62.6,45,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:48 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,44,29.48,29.91,62.6,45,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:49 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,44,29.48,29.91,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:49 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,44,29.48,29.91,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:49 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,44,29.48,29.91,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:49 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,44,29.47,29.90,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:50 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,44,29.47,29.90,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:50 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,44,29.47,29.90,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:50 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,44,29.47,29.90,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:50 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,44,29.47,29.90,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:51 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,44,29.47,29.90,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:51 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,44,29.47,29.90,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:51 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,44,29.47,29.90,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:51 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,44,29.48,29.91,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:52 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,44,29.48,29.91,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:52 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,44,29.48,29.91,62.6,46,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
06:52 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.4,44,29.48,29.91,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:52 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,44,29.48,29.91,62.6,46,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
06:53 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,44,29.48,29.91,62.6,46,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
06:53 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,44,29.48,29.91,62.6,46,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
06:53 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,44,29.48,29.91,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:53 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,44,29.48,29.91,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:54 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,44,29.48,29.91,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:54 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,44,29.48,29.91,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:54 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.6,44,29.48,29.91,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:54 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.48,29.91,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:55 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.48,29.91,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:55 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.48,29.91,62.6,46,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
06:55 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.48,29.91,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:55 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.47,29.90,62.6,46,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
06:56 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.47,29.90,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:56 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.47,29.90,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:56 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.8,44,29.47,29.90,62.6,46,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
06:56 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.48,29.91,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:57 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.48,29.91,62.6,46,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
06:57 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.48,29.91,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:57 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.48,29.91,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:57 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.48,29.91,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:58 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.48,29.91,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:58 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.48,29.91,62.6,46,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
06:58 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,64.9,44,29.48,29.91,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:58 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,65.1,44,29.48,29.91,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:59 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,65.1,44,29.48,29.91,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:59 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,65.1,44,29.48,29.91,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:59 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,65.1,44,29.48,29.91,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
06:59 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,65.3,44,29.48,29.91,62.6,46,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
07:00 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,65.3,44,29.48,29.91,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
07:00 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,65.3,44,29.48,29.91,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
07:00 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,65.3,44,29.48,29.91,62.6,46,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
07:00 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,65.5,44,29.49,29.91,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
07:01 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,65.5,44,29.49,29.91,62.6,46,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
07:01 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,65.5,44,29.49,29.91,62.6,46,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
